id,first_name,last_name,email,gender,part_time_job,weekly_self_study_hours,career_aspiration,interest_areas,skills,education_level,experience,career_goals
979,Gregory,Schaefer,gregory.schaefer.979@gslingacademy.com,male,False,26,Cybersecurity Engineer,Cybersecurity_Cloud Computing,Python_R_TensorFlow_PyTorch_Machine Learning Libraries,Bachelor's Degree,1 years,Data Analyst
980,Annette,Logan,annette.logan.980@gslingacademy.com,female,False,24,Technical Writer,Technical Writing_Software Architecture,Java_Android SDK_iOS SDK_Game Engines,Master's Degree,2 years,Mobile Game Developer
981,Tamara,Long,tamara.long.981@gslingacademy.com,female,True,0,Data Engineer,Database Management_Software Development,Software Testing Tools_QA Frameworks,Bachelor's Degree,3 years,Software Tester
982,John,Baker,john.baker.982@gslingacademy.com,male,False,32,Artificial Intelligence Engineer,Data Science_Machine Learning_Artificial Intelligence,HTML_CSS_JavaScript_UI Frameworks,Master's Degree,5 years,Web Developer
983,Justin,Lynch,justin.lynch.983@gslingacademy.com,male,False,4,Mobile App Tester,Mobile App Development_Game Development,Business Systems Analysis_Product Management Tools,Bachelor's Degree,8 years,Business Systems Analyst
984,Daniel,Knight,daniel.knight.984@gslingacademy.com,male,False,34,Automation Tester,Software Testing_QA,UX/UI Design Tools_Prototyping Tools,Bachelor's Degree,6 years,Interaction Designer
985,Angelica,Jones,angelica.jones.985@gslingacademy.com,female,True,29,FullStack Developer,Web Development_UI/UX Design,Cybersecurity Tools_Cloud Platforms,Master's Degree,6 years,Penetration Tester
986,Lance,Nelson,lance.nelson.986@gslingacademy.com,male,False,35,Business Systems Analyst,Business Systems Analysis_Product Management,Technical Writing Tools_Software Documentation Tools,Master's Degree,5 years,Software Architect
987,Katherine,Jacobson,katherine.jacobson.987@gslingacademy.com,female,False,23,UI Designer,User Experience Design_User Interface Design,Robotics Automation_IoT Platforms,Bachelor's Degree,4 years,AI Engineer
988,Corey,Taylor,corey.taylor.988@gslingacademy.com,male,True,5,Information Security Specialist,Cybersecurity_Cloud Computing,HTML_CSS_JavaScript_UI Frameworks,Master's Degree,2 years,Front-End Developer (React)
989,Laura,Russell,laura.russell.989@gslingacademy.com,female,False,1,Software Architect,Technical Writing_Software Architecture,Software Testing Tools_QA Frameworks,Master's Degree,3 years,QA Lead
990,Arthur,Harris,arthur.harris.990@gslingacademy.com,male,False,31,IoT Engineer,Robotics_Automation_IoT,Business Systems Analysis_Product Management Tools,Master's Degree,7 years,Business Systems Analyst (Project Management)
991,Victoria,Garcia,victoria.garcia.991@gslingacademy.com,female,False,14,Mobile App Developer,Web Development_UI/UX Design,HTML_CSS_JavaScript_UI Frameworks,Bachelor's Degree,1 years,Freelance
992,David,Gonzales,david.gonzales.992@gslingacademy.com,male,False,3,Performance Tester,Software Testing_QA,Java_Android SDK_iOS SDK_Game Engines,Master's Degree,2 years,Startup
993,Charles,Thomas,charles.thomas.993@gslingacademy.com,male,True,18,Product Manager,Business Systems Analysis_Product Management,Python_R_TensorFlow_PyTorch_Machine Learning Libraries,Bachelor's Degree,0 years,Research Scientist
994,Oscar,Gonzalez,oscar.gonzalez.994@gslingacademy.com,male,False,47,FullStack Developer,Web Development_UI/UX Design,Cybersecurity Tools_Cloud Platforms,Bachelor's Degree,1 years,Security Engineer
995,Sarah,Miller,sarah.miller.995@gslingacademy.com,female,False,4,Android Developer,Mobile App Development_Game Development,SQL_NoSQL_Databases_Software Development Tools,Master's Degree,3 years,Database Architect
996,Eric,Davis,eric.davis.996@gslingacademy.com,male,True,32,Data Analyst,Data Science_Machine Learning_Artificial Intelligence,Robotics Automation_IoT Platforms,Bachelor's Degree,5 years,Robotics Engineer
997,Patrick,Martin,patrick.martin.997@gslingacademy.com,male,False,20,Network Security Specialist,Cybersecurity_Cloud Computing,Software Testing Tools_QA Frameworks,Associate's Degree,2 years,QA Automation Engineer
998,Susan,Schmidt,susan.schmidt.998@gslingacademy.com,female,True,3,Database Developer,Database Management_Software Development,Business Systems Analysis_Product Management Tools,Bachelor's Degree,0 years,Business Analyst
999,Brett,Bell,brett.bell.999@gslingacademy.com,male,True,19,Machine Learning Engineer,Robotics_Automation_IoT,UX/UI Design Tools_Prototyping Tools,Master's Degree,4 years,UX/UI Lead
1000,Dennis,Summers,dennis.summers.1000@gslingacademy.com,male,False,5,Security Tester,Software Testing_QA,Technical Writing Tools_Software Documentation Tools,Bachelor's Degree,6 years,Technical Writer
1001,Brandon,Smith,brandon.smith.1001@gslingacademy.com,male,False,0,Frontend Developer,Web Development_UI/UX Design,Java_Android SDK_iOS SDK_Game Engines,Master's Degree,3 years,Mobile App Developer
1002,Nicole,Williams,nicole.williams.1002@gslingacademy.com,female,False,9,Android Developer,Mobile App Development_Game Development,Business Systems Analysis_Product Management Tools,Doctor of Law,4 years,Product Manager
1003,Rachel,Frye,rachel.frye.1003@gslingacademy.com,female,False,4,Data Scientist,Data Science_Machine Learning_Artificial Intelligence,Python_R_TensorFlow_PyTorch_Machine Learning Libraries,Doctor of Medicine,7 years,Data Scientist (Healthcare)
1004,Tyler,Cabrera,tyler.cabrera.1004@gslingacademy.com,male,False,22,Cybersecurity Specialist,Cybersecurity_Cloud Computing,UX/UI Design Tools_Prototyping Tools,Bachelor's Degree,8 years,UI/UX Designer
1005,Maureen,Jones,maureen.jones.1005@gslingacademy.com,female,False,3,Database Designer,Database Management_Software Development,SQL_NoSQL_Databases_Software Development Tools,Master's Degree,8 years,Software Engineer (Backend)
1006,Pamela,Green,pamela.green.1006@gslingacademy.com,female,False,33,Robotics Engineer,Robotics_Automation_IoT,Java_Android SDK_iOS SDK_Game Engines,Master's Degree,9 years,Game Developer
1007,Jeffery,Mcdonald,jeffery.mcdonald.1007@gslingacademy.com,male,False,13,Software Tester,Software Testing_QA,HTML_CSS_JavaScript_UI Frameworks,Bachelor's Degree,3 years,Front-End Developer
1008,Austin,Matthews,austin.matthews.1008@gslingacademy.com,male,False,19,Business Systems Analyst,Business Systems Analysis_Product Management,Robotics Automation_IoT Platforms,Bachelor's Degree,3 years,Automation Engineer
1009,Jacqueline,Allen,jacqueline.allen.1009@gslingacademy.com,female,False,10,UX Designer,User Experience Design_User Interface Design,Cybersecurity Tools_Cloud Platforms,Master's Degree,4 years,Cloud Security Architect
1010,Joanna,Dominguez,joanna.dominguez.1010@gslingacademy.com,female,True,29,Software Architect,Technical Writing_Software Architecture,Technical Writing Tools_Software Documentation Tools,Bachelor's Degree,2 years,Software Development Engineer in Test (SDET)
1011,Brian,Griffin,brian.griffin.1011@gslingacademy.com,male,False,31,iOS Developer,Mobile App Development_Game Development,SQL_NoSQL_Databases_Software Development Tools,Master's Degree,1 years,Full Stack Developer
1012,Dean,Lee,dean.lee.1012@gslingacademy.com,male,False,3,Product Manager,Business Systems Analysis_Product Management,Python_R_TensorFlow_PyTorch_Machine Learning Libraries,Bachelor's Degree,1 years,Data Analyst
1013,Denise,Rodriguez,denise.rodriguez.1013@gslingacademy.com,female,False,29,Machine Learning Engineer,Data Science_Machine Learning_Artificial Intelligence,Java_Android SDK_iOS SDK_Game Engines,Master's Degree,2 years,Mobile Game Developer
1014,Brendan,Rivera,brendan.rivera.1014@gslingacademy.com,male,True,34,UI Designer,User Experience Design_User Interface Design,Software Testing Tools_QA Frameworks,Bachelor's Degree,3 years,Software Tester
1015,Jackson,Smith,jackson.smith.1015@gslingacademy.com,male,True,4,Database Developer,Database Management_Software Development,HTML_CSS_JavaScript_UI Frameworks,Master's Degree,5 years,Web Developer
1016,Craig,Weber,craig.weber.1016@gslingacademy.com,male,False,34,Game Developer,Mobile App Development_Game Development,Business Systems Analysis_Product Management Tools,Bachelor's Degree,8 years,Business Systems Analyst
1017,Joseph,Carpenter,joseph.carpenter.1017@gslingacademy.com,male,False,30,Backend Developer,Web Development_UI/UX Design,UX/UI Design Tools_Prototyping Tools,Bachelor's Degree,6 years,Interaction Designer
1018,Sarah,Tucker,sarah.tucker.1018@gslingacademy.com,female,False,18,Automation Engineer,Robotics_Automation_IoT,Cybersecurity Tools_Cloud Platforms,Master's Degree,6 years,Penetration Tester
1019,Steven,Hernandez,steven.hernandez.1019@gslingacademy.com,male,False,32,Cybersecurity Engineer,Cybersecurity_Cloud Computing,Technical Writing Tools_Software Documentation Tools,Master's Degree,5 years,Software Architect
1020,Robert,Foley,robert.foley.1020@gslingacademy.com,male,False,31,Technical Writer,Technical Writing_Software Architecture,Robotics Automation_IoT Platforms,Bachelor's Degree,4 years,AI Engineer
1021,Michael,Carr,michael.carr.1021@gslingacademy.com,male,False,0,Data Engineer,Database Management_Software Development,HTML_CSS_JavaScript_UI Frameworks,Master's Degree,2 years,Front-End Developer (React)
1022,Walter,Herrera,walter.herrera.1022@gslingacademy.com,male,False,3,Artificial Intelligence Engineer,Data Science_Machine Learning_Artificial Intelligence,Software Testing Tools_QA Frameworks,Master's Degree,3 years,QA Lead
1023,Sarah,Mckinney,sarah.mckinney.1023@gslingacademy.com,female,False,5,Mobile App Tester,Mobile App Development_Game Development,Business Systems Analysis_Product Management Tools,Master's Degree,7 years,Business Systems Analyst (Project Management)
1024,Jacob,Nguyen,jacob.nguyen.1024@gslingacademy.com,male,False,24,Automation Tester,Software Testing_QA,HTML_CSS_JavaScript_UI Frameworks,Bachelor's Degree,1 years,Freelance
1025,Mary,Garza,mary.garza.1025@gslingacademy.com,female,False,27,FullStack Developer,Web Development_UI/UX Design,Java_Android SDK_iOS SDK_Game Engines,Master's Degree,2 years,Startup
1026,Jesse,Hawkins,jesse.hawkins.1026@gslingacademy.com,male,False,21,Business Systems Analyst,Business Systems Analysis_Product Management,Python_R_TensorFlow_PyTorch_Machine Learning Libraries,Bachelor's Degree,0 years,Research Scientist
1027,Jordan,Boyd,jordan.boyd.1027@gslingacademy.com,female,False,32,UI Designer,User Experience Design_User Interface Design,Cybersecurity Tools_Cloud Platforms,Bachelor's Degree,1 years,Security Engineer
1028,Latoya,Mullins,latoya.mullins.1028@gslingacademy.com,female,True,5,Information Security Specialist,Cybersecurity_Cloud Computing,SQL_NoSQL_Databases_Software Development Tools,Master's Degree,3 years,Database Architect
1029,Jill,Armstrong,jill.armstrong.1029@gslingacademy.com,female,False,7,Software Architect,Technical Writing_Software Architecture,Robotics Automation_IoT Platforms,Bachelor's Degree,5 years,Robotics Engineer
1030,Aaron,Peterson,aaron.peterson.1030@gslingacademy.com,male,True,1,IoT Engineer,Robotics_Automation_IoT,Software Testing Tools_QA Frameworks,Associate's Degree,2 years,QA Automation Engineer
1031,April,Greene,april.greene.1031@gslingacademy.com,female,False,22,Mobile App Developer,Web Development_UI/UX Design,Business Systems Analysis_Product Management Tools,Bachelor's Degree,0 years,Business Analyst
1032,Theodore,Gomez,theodore.gomez.1032@gslingacademy.com,male,False,15,Performance Tester,Software Testing_QA,UX/UI Design Tools_Prototyping Tools,Master's Degree,4 years,UX/UI Lead
1033,John,Gardner,john.gardner.1033@gslingacademy.com,male,False,12,Product Manager,Business Systems Analysis_Product Management,Technical Writing Tools_Software Documentation Tools,Bachelor's Degree,6 years,Technical Writer
1034,Joseph,Petersen,joseph.petersen.1034@gslingacademy.com,male,False,21,FullStack Developer,Web Development_UI/UX Design,Java_Android SDK_iOS SDK_Game Engines,Master's Degree,3 years,Mobile App Developer
1035,Matthew,Potter,matthew.potter.1035@gslingacademy.com,male,True,24,Android Developer,Mobile App Development_Game Development,Business Systems Analysis_Product Management Tools,Doctor of Law,4 years,Product Manager
1036,Linda,Munoz,linda.munoz.1036@gslingacademy.com,female,False,18,Data Analyst,Data Science_Machine Learning_Artificial Intelligence,Python_R_TensorFlow_PyTorch_Machine Learning Libraries,Doctor of Medicine,7 years,Data Scientist (Healthcare)
1037,Samantha,Stewart,samantha.stewart.1037@gslingacademy.com,female,False,4,Network Security Specialist,Cybersecurity_Cloud Computing,UX/UI Design Tools_Prototyping Tools,Bachelor's Degree,8 years,UI/UX Designer
1038,Michael,Reyes,michael.reyes.1038@gslingacademy.com,male,True,5,Database Developer,Database Management_Software Development,SQL_NoSQL_Databases_Software Development Tools,Master's Degree,8 years,Software Engineer (Backend)
1039,Sarah,Murphy,sarah.murphy.1039@gslingacademy.com,female,True,32,Machine Learning Engineer,Robotics_Automation_IoT,Java_Android SDK_iOS SDK_Game Engines,Master's Degree,9 years,Game Developer
1040,Derrick,Melton,derrick.melton.1040@gslingacademy.com,male,False,0,Security Tester,Software Testing_QA,HTML_CSS_JavaScript_UI Frameworks,Bachelor's Degree,3 years,Front-End Developer
1041,Donna,Horne,donna.horne.1041@gslingacademy.com,female,False,34,Frontend Developer,Web Development_UI/UX Design,Robotics Automation_IoT Platforms,Bachelor's Degree,3 years,Automation Engineer
1042,Natasha,Butler,natasha.butler.1042@gslingacademy.com,female,False,28,Android Developer,Mobile App Development_Game Development,Cybersecurity Tools_Cloud Platforms,Master's Degree,4 years,Cloud Security Architect
1043,David,Vasquez,david.vasquez.1043@gslingacademy.com,male,True,30,Data Scientist,Data Science_Machine Learning_Artificial Intelligence,Technical Writing Tools_Software Documentation Tools,Bachelor's Degree,2 years,Software Development Engineer in Test (SDET)
1044,Christopher,Lester,christopher.lester.1044@gslingacademy.com,male,False,31,Cybersecurity Specialist,Cybersecurity_Cloud Computing,SQL_NoSQL_Databases_Software Development Tools,Master's Degree,1 years,Full Stack Developer
1045,Martin,Franco,martin.franco.1045@gslingacademy.com,male,False,33,Database Designer,Database Management_Software Development,Python_R_TensorFlow_PyTorch_Machine Learning Libraries,Bachelor's Degree,1 years,Data Analyst
1046,Katherine,Donaldson,katherine.donaldson.1046@gslingacademy.com,female,False,28,Robotics Engineer,Robotics_Automation_IoT,Java_Android SDK_iOS SDK_Game Engines,Master's Degree,2 years,Mobile Game Developer
1047,Harold,Daniels,harold.daniels.1047@gslingacademy.com,male,False,31,Software Tester,Software Testing_QA,Software Testing Tools_QA Frameworks,Bachelor's Degree,3 years,Software Tester
1048,Michael,Anderson,michael.anderson.1048@gslingacademy.com,male,True,7,Business Systems Analyst,Business Systems Analysis_Product Management,HTML_CSS_JavaScript_UI Frameworks,Master's Degree,5 years,Web Developer
1049,Nichole,Harrington,nichole.harrington.1049@gslingacademy.com,female,False,28,UX Designer,User Experience Design_User Interface Design,Business Systems Analysis_Product Management Tools,Bachelor's Degree,8 years,Business Systems Analyst
1050,Wendy,Clark,wendy.clark.1050@gslingacademy.com,female,False,44,Software Architect,Technical Writing_Software Architecture,UX/UI Design Tools_Prototyping Tools,Bachelor's Degree,6 years,Interaction Designer
1051,Chelsea,Taylor,chelsea.taylor.1051@gslingacademy.com,female,True,13,iOS Developer,Mobile App Development_Game Development,Cybersecurity Tools_Cloud Platforms,Master's Degree,6 years,Penetration Tester
